mid,ep,n_utt,sec_start,sec_end,entropy_g,det_g,rmse_g,arguable,converge,disagree,delim,nonarg,iam1,iam2,iam3,iam4,iam5,disput,cumul,explor,bgiveinfo,bgiveopin,bgivesug,baskinfo,baskopin,basksug,bsolid,btension,bagree,bdisagree,btensh,bantag,qset,qprop,directive,commissive,feedback,namep,linkp,names,links,linkc,cprod,proact,struct,ginfo,ktrans,coop,type,pos
2025.01.13startup_b,7,18,1194.0,1437.0,30.66468902946733,90.3544578895643,5.747493437996124,7,2,2,2,5,6,1,2,1,1,1,4,3,7,4,1,2,1,0,1,0,2,1,0,0,1,2,1,1,1,3,2,2,1,1,0,3,1,4,3,1,4,0.28
2025.01.13startup_b,8,28,1441.0,1714.0,35.798522789336126,77.17478727417593,8.06905175666652,12,3,2,4,7,9,2,4,2,2,1,6,6,11,7,3,3,2,1,2,0,3,1,0,0,2,2,3,2,2,4,3,3,2,2,0,5,3,6,4,1,4,0.32
2025.01.13startup_b,9,15,1718.0,1788.0,46.29349819329864,34.31301268995874,9.502831176983452,6,2,1,2,5,5,1,2,1,1,0,4,3,6,3,2,1,1,0,1,0,2,0,0,0,1,1,2,2,1,2,1,2,1,1,0,3,2,3,2,1,1,0.36
2025.01.13startup_b,10,17,1794.0,1924.0,26.36429689133669,82.73693360673035,8.09376231447524,6,2,1,2,6,5,1,2,1,1,0,4,2,6,3,2,2,1,0,1,0,2,0,0,0,1,1,2,1,1,2,1,2,1,1,0,3,2,3,2,1,1,0.4
2025.01.13startup_b,11,13,1980.0,2195.0,28.669895020229276,91.21264112234446,5.616262423643338,6,2,2,2,3,4,2,2,1,1,1,3,3,5,4,2,1,1,0,1,0,2,1,0,0,1,1,1,0,1,3,2,1,1,1,0,3,1,3,3,1,4,0.44
2025.01.13startup_b,12,10,2205.0,2246.0,57.80513870783351,45.90242598630637,14.155230381155617,4,2,1,2,3,3,1,2,1,1,0,3,2,4,3,2,1,1,0,2,0,2,0,0,0,0,1,1,1,1,2,1,2,1,1,0,3,1,2,2,2,2,0.48
2025.01.13startup_b,13,13,2248.0,2311.0,55.952974514628906,36.389206998702136,5.3833694920084385,5,2,1,2,4,4,1,2,1,1,0,3,2,5,3,2,1,1,1,1,0,2,0,0,0,1,1,2,1,1,2,1,2,1,1,0,3,2,3,2,1,4,0.52
2025.01.13startup_b,14,26,2316.0,2966.0,14.470207818565765,95.10040755657148,4.2357574015224495,11,3,2,4,7,8,2,4,2,2,1,6,5,10,6,3,3,2,1,2,0,3,1,0,0,2,2,3,2,2,4,3,3,2,2,0,5,3,5,4,1,4,0.56
2025.01.13startup_b,15,12,2971.0,3169.0,15.736634748884503,95.8073248180916,3.19505997518282,5,2,1,2,4,4,1,2,1,1,0,3,2,5,3,2,1,1,0,1,0,2,0,0,0,1,1,1,1,1,2,1,2,1,1,0,3,1,3,2,1,4,0.6
2025.01.13startup_b,16,10,3199.0,3290.0,31.745020492354698,85.41722477007353,6.3270125531736285,4,1,1,1,4,3,1,1,1,0,0,2,2,4,3,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,2,1,1,1,0,0,2,1,2,2,0,4,0.64
2025.01.13startup_b,17,26,3292.0,3692.0,21.556313897612768,88.44169819045824,5.199951657378046,13,3,3,5,4,8,3,5,3,2,1,5,8,11,8,4,2,2,1,1,0,3,2,0,0,2,3,3,1,2,4,4,3,3,2,0,5,3,7,6,1,4,0.68
2025.01.13startup_b,18,31,3696.0,4080.0,21.1477060827145,83.38315010895059,7.438060632456067,16,3,3,6,5,10,3,6,3,2,1,6,9,13,9,4,3,2,1,1,0,4,2,0,0,3,4,3,1,3,5,5,3,3,2,0,6,3,8,7,1,4,0.72
2025.01.13startup_b,19,15,4081.0,4250.0,20.72927255894245,87.3506747657444,6.978943741398285,8,2,2,3,2,5,2,3,2,1,1,3,4,7,5,2,2,1,0,0,0,2,1,0,0,2,2,1,1,1,2,3,2,2,1,0,3,2,4,4,0,4,0.76
2025.01.13startup_b,20,15,4273.0,4390.0,33.13206319880291,73.59133625598068,13.407822738297536,8,2,2,3,2,5,2,3,2,1,1,3,4,7,5,2,2,1,0,0,0,2,1,0,0,2,2,1,1,1,2,3,2,2,1,0,3,2,4,4,0,4,0.8
2025.01.13startup_b,21,14,4397.0,4499.0,41.60142501772864,55.78285071692781,10.03010438940143,7,2,1,3,2,5,1,3,2,1,0,3,4,6,4,2,2,1,1,1,0,2,0,0,0,2,2,2,1,1,2,2,2,2,1,0,3,2,3,3,1,4,0.84
2025.01.13startup_b,22,22,4500.0,4660.0,44.7795669830643,77.21385723424697,8.234549769138338,10,3,1,4,5,8,1,4,2,2,0,5,5,9,5,4,2,2,1,2,1,3,0,0,0,2,2,4,2,2,4,2,4,2,2,0,5,4,4,3,2,4,0.88
2025.01.13startup_b,23,18,4667.0,5048.0,17.58823747762207,96.18769199585456,3.707789085799548,8,3,1,3,4,6,1,3,2,2,0,4,4,7,4,3,2,1,1,2,0,3,0,0,0,1,2,3,2,2,3,2,3,2,2,0,4,3,4,3,2,2,0.92
2025.01.13startup_b,24,24,5069.0,5396.0,22.387790281345747,92.7053216839082,4.6056212908031595,10,3,1,3,7,8,1,4,2,2,0,5,5,9,5,4,2,2,1,2,0,3,0,0,0,1,2,4,3,2,3,2,4,2,2,0,6,4,4,3,3,4,0.96
2025.01.13startup_b,25,32,5413.0,5654.0,56.2991433493152,70.32748013956768,8.547551526052736,12,4,1,4,12,9,1,4,2,3,0,6,5,11,6,4,3,2,1,4,3,4,0,1,0,2,3,4,4,3,3,2,4,2,2,0,6,5,4,3,5,0,1.0
2025.02.10startup_b,0,20,0.0,184.0,38.65123535398078,70.58973376950884,23.532646541522187,2,1,0,0,17,2,0,0,0,0,0,1,0,4,1,0,2,0,0,1,3,2,0,1,0,1,2,0,0,3,0,0,0,0,0,0,1,0,2,0,3,3,0.0
2025.02.10startup_b,1,23,186.0,393.0,57.71153186108896,63.486181842455366,12.771204277771725,3,1,1,1,15,4,1,0,0,0,1,2,0,6,2,1,2,1,0,1,3,2,1,0,0,1,2,1,0,2,0,0,0,0,0,0,2,2,4,0,2,3,0.0384615384615384
2025.02.10startup_b,2,11,402.0,474.0,46.98939870506179,76.59105844084422,7.1542471813302715,5,2,0,1,3,4,0,1,0,1,0,3,1,4,3,1,1,1,0,1,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,2,3,1,1,1,0.0769230769230769
2025.02.10startup_b,3,30,499.0,684.0,68.18114248018021,70.61175814680627,9.79319646715584,12,3,1,2,8,9,1,2,1,0,1,4,3,10,5,3,3,1,1,1,0,4,1,1,0,1,3,1,2,2,2,1,2,1,0,0,4,3,6,1,1,1,0.1153846153846153
2025.02.10startup_b,4,14,736.0,856.0,69.9662592821673,68.39820832935446,6.643605884825209,7,1,1,1,3,5,1,2,0,0,1,1,2,4,4,2,1,1,1,1,0,1,1,1,0,1,2,1,0,1,2,1,1,0,0,0,2,1,2,0,1,4,0.1538461538461538
2025.02.10startup_b,5,20,883.0,1164.0,43.93322879393766,87.84120192310434,5.821214666259693,9,2,1,2,6,7,1,1,1,0,1,3,2,8,3,1,2,0,0,0,0,3,1,0,0,0,2,0,2,2,1,1,1,0,0,0,2,2,5,0,1,1,0.1923076923076923
2025.02.10startup_b,6,11,1217.0,1367.0,26.07962116894195,90.3331263205057,6.041406530716899,5,2,0,1,4,4,0,1,0,1,0,3,1,4,2,1,1,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,2,1,3,0,1,1,0.2307692307692307
2025.02.10startup_b,7,18,1371.0,1500.0,55.41649935151186,73.36863282616265,6.991140111790178,9,2,1,2,4,6,1,2,1,0,1,2,3,6,4,2,2,1,1,0,0,2,1,1,0,1,2,1,2,1,1,1,2,1,0,0,3,1,3,1,1,4,0.2692307692307692
2025.02.10startup_b,8,23,1508.0,1742.0,56.933176361741616,81.95285930098456,6.370395902279615,12,3,1,3,5,8,1,3,2,1,1,3,4,8,5,3,2,1,1,1,1,3,1,0,0,1,2,2,1,2,2,1,2,1,1,0,3,2,4,1,1,4,0.3076923076923077
2025.02.10startup_b,9,19,1744.0,1977.0,54.72079349087233,84.35373569519888,8.245584914031575,11,2,1,2,4,7,1,2,1,1,1,2,3,7,5,3,1,1,1,1,0,2,1,0,0,1,1,2,1,1,2,2,2,1,1,0,3,2,4,1,1,4,0.3461538461538461
2025.02.10startup_b,10,9,1979.0,2013.0,86.16517387117865,31.35737102937849,11.808607212148369,5,1,1,1,2,3,1,1,0,1,1,1,1,3,2,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,2,0,0,4,0.3846153846153846
2025.02.10startup_b,11,14,2014.0,2076.0,52.219452849941256,59.58656659795286,10.47144023430418,8,2,1,1,3,5,1,2,1,0,1,2,3,4,5,1,1,1,1,1,0,2,0,0,0,1,1,1,0,1,2,1,1,0,0,0,2,1,2,0,1,4,0.4230769230769231
2025.02.10startup_b,12,11,2077.0,2265.0,42.54108839027503,87.65356431861596,6.982121828624427,7,2,0,1,2,4,0,2,1,1,0,2,2,3,4,2,0,1,1,1,0,2,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,1,1,1,1,1,0.4615384615384615
2025.02.10startup_b,13,18,2267.0,2427.0,51.78888901107515,69.80297576645098,9.820860552595397,9,2,1,2,5,7,1,2,0,1,1,3,2,7,3,2,1,0,0,0,0,3,1,0,0,0,1,2,1,2,1,1,1,0,0,0,2,3,4,0,0,1,0.5
2025.02.10startup_b,14,9,2447.0,2574.0,30.140372537486456,91.03443183014028,6.486500662191416,5,1,0,1,2,3,0,1,0,1,0,2,1,3,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,2,2,0,0,1,0.5384615384615384
2025.02.10startup_b,15,10,2609.0,2782.0,44.01722155157767,85.7074560756815,6.152401323371245,6,1,0,1,2,4,0,1,0,0,0,2,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,2,3,0,0,1,0.5769230769230769
2025.02.10startup_b,16,37,2782.0,3107.0,53.90461185888509,83.87839431789733,6.647632945363302,20,4,2,4,7,14,2,4,2,1,2,5,5,13,8,4,3,2,1,2,1,4,2,1,0,2,3,2,2,3,3,3,3,2,2,0,5,3,6,2,2,4,0.6153846153846154
2025.02.10startup_b,17,19,3111.0,3265.0,65.42061852661035,60.333641280782125,11.596533487872044,10,2,1,2,5,7,1,2,1,0,1,3,2,7,4,2,2,1,1,1,0,3,1,1,0,1,2,1,1,2,1,1,2,1,0,0,3,1,3,1,1,1,0.6538461538461539
2025.02.10startup_b,18,29,3265.0,3607.0,45.069822010416985,75.07848479181214,8.460370910512761,16,3,1,3,6,11,1,3,2,1,1,4,4,10,6,3,2,1,1,1,1,3,1,0,0,2,2,2,1,2,3,2,3,2,1,0,4,2,4,2,1,4,0.6923076923076923
2025.02.10startup_b,19,17,3621.0,3854.0,48.81432004445401,81.46086107884707,6.7519298730384305,9,2,1,2,4,6,1,2,1,1,1,2,3,6,4,2,1,1,1,0,0,3,1,1,0,1,1,1,1,2,2,1,1,1,0,0,3,1,3,0,1,4,0.7307692307692307
2025.02.10startup_b,20,27,3861.0,4472.0,33.075437750983504,92.32674749164715,5.077826724728222,16,3,1,3,5,10,1,4,3,1,1,3,5,10,7,3,2,1,1,1,1,3,1,1,0,2,2,2,1,2,3,3,3,3,2,0,4,2,4,3,1,4,0.7692307692307693
2025.02.10startup_b,21,19,4542.0,4791.0,35.28914274941776,81.26141253289217,8.56297381176691,12,2,1,2,3,7,1,3,2,1,1,2,4,7,6,2,1,1,1,0,0,2,1,0,0,1,1,2,1,1,2,2,2,2,1,0,3,1,3,2,0,4,0.8076923076923077
2025.02.10startup_b,22,12,4794.0,4876.0,57.52672142497904,57.7386945030784,5.441691490782048,7,1,1,2,2,4,1,2,1,0,1,1,3,4,4,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,2,1,1,1,1,0,2,1,2,1,0,4,0.8461538461538461
2025.02.10startup_b,23,17,4877.0,5043.0,51.269283682790245,77.3959581743891,5.921186517270773,10,1,1,2,3,6,1,2,2,1,1,2,4,6,5,3,1,1,1,0,0,2,1,0,0,1,1,2,1,1,2,2,3,2,1,0,3,2,3,2,0,4,0.8846153846153846
2025.02.10startup_b,24,18,5053.0,5241.0,57.791586287386224,68.16089133316392,10.02157225507063,11,2,1,2,3,7,1,3,2,0,1,2,4,6,5,3,2,1,1,1,0,2,1,0,0,2,1,2,1,1,2,1,3,2,1,0,3,2,3,2,1,4,0.9230769230769232
2025.02.10startup_b,25,14,5253.0,5335.0,55.62129568144006,65.38229052848075,11.269082187415174,8,2,0,1,3,5,0,2,1,1,0,3,2,5,3,3,1,0,0,3,0,2,0,0,0,1,1,2,2,1,1,1,2,1,1,0,3,1,3,1,3,1,0.9615384615384616
2025.02.10startup_b,26,12,5340.0,5413.0,79.43616143391661,56.01018021994487,13.17331107819778,4,2,0,1,5,3,0,1,0,2,0,2,1,3,3,1,1,1,0,2,1,2,0,0,0,1,0,1,1,2,1,0,0,0,0,1,2,1,1,0,3,0,1.0
2025.02.24startup_a,0,20,0.0,152.0,47.59601414530851,64.54866868748535,14.221346813448118,3,2,0,1,16,4,0,0,0,0,0,3,0,6,2,1,1,1,0,1,2,3,0,0,0,1,3,1,0,3,2,1,0,0,0,1,1,2,4,0,2,3,0.0
2025.02.24startup_a,1,13,201.0,350.0,29.927769415870433,85.45887445898055,6.875463088154475,8,2,0,2,3,7,0,1,0,0,0,4,1,7,3,1,0,0,0,1,0,2,0,0,0,0,1,1,1,2,0,1,1,0,0,0,3,1,6,2,1,1,0.0476190476190476
2025.02.24startup_a,2,19,357.0,626.0,35.696874680873144,85.77246909360072,5.975255508675228,11,3,0,3,3,6,0,4,1,0,0,5,3,7,4,4,1,1,1,1,0,3,0,0,0,1,2,4,1,2,1,1,2,2,1,0,3,4,4,3,1,1,0.0952380952380952
2025.02.24startup_a,3,16,636.0,737.0,59.004591562999565,60.73408902016752,9.811153579586565,10,3,0,2,2,8,0,2,0,0,0,5,2,8,3,2,1,1,0,1,0,2,0,0,0,1,2,2,1,1,1,0,2,1,1,0,3,2,6,1,2,1,0.1428571428571428
2025.02.24startup_a,4,15,739.0,1007.0,35.24687044741357,87.19971460786076,7.16941262186965,9,3,1,2,2,6,1,2,1,0,0,4,3,6,4,3,1,0,1,1,0,2,1,0,0,0,2,3,0,1,2,1,2,1,0,0,2,3,4,1,1,4,0.1904761904761904
2025.02.24startup_a,5,10,1008.0,1107.0,41.3479841288778,67.80382606144477,11.193181672880264,6,2,0,1,2,5,0,1,0,0,0,3,1,4,2,1,1,0,0,1,0,2,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,2,3,1,1,1,0.238095238095238
2025.02.24startup_a,6,39,1110.0,1626.0,44.986519387562886,81.1681901490634,7.085103429533016,24,5,1,4,6,15,1,6,2,1,1,10,7,16,10,8,2,2,1,2,1,5,1,1,0,1,3,7,2,3,3,2,5,3,2,1,6,5,10,4,2,1,0.2857142857142857
2025.02.24startup_a,7,28,1628.0,1983.0,35.931980553171,84.48099438861112,6.333228277848985,18,4,1,3,4,11,1,4,2,0,0,7,5,12,7,5,2,1,1,1,1,4,1,1,0,1,2,4,2,2,3,2,3,2,1,0,4,3,7,3,1,1,0.3333333333333333
2025.02.24startup_a,8,13,1986.0,2122.0,37.66152633281693,74.03470366391505,10.536662096767497,8,3,0,1,2,6,0,2,0,1,0,4,2,6,3,2,1,0,0,1,0,3,0,0,0,0,2,2,1,2,1,0,2,1,0,0,3,2,4,1,1,1,0.3809523809523809
2025.02.24startup_a,9,26,2123.0,2342.0,40.89160290581266,82.35212915072339,7.931157248823624,16,3,1,3,4,10,1,4,1,0,0,6,4,11,6,5,2,1,1,1,0,4,1,1,0,1,2,5,2,2,3,2,3,2,1,1,5,3,6,2,1,4,0.4285714285714285
2025.02.24startup_a,10,19,2351.0,2617.0,32.718934084035745,82.79853294193866,8.115427642431484,12,3,1,2,3,8,1,3,1,0,0,5,4,8,5,4,1,1,1,1,0,3,1,0,0,1,1,4,1,1,2,1,3,2,1,0,4,2,5,2,1,4,0.4761904761904761
2025.02.24startup_a,11,13,2641.0,2795.0,39.40704678872961,79.38852768608629,7.031084858647143,8,2,1,1,2,5,1,2,0,0,0,3,3,5,3,2,1,0,0,1,0,2,1,0,0,0,1,2,0,1,2,1,1,1,0,1,2,1,3,1,0,4,0.5238095238095238
2025.02.24startup_a,12,14,2842.0,3055.0,27.49623360572755,87.68210206408266,7.379697574113018,9,2,0,2,1,6,0,2,1,0,0,4,3,6,4,2,1,1,0,1,0,2,0,0,0,1,1,2,1,1,1,1,2,1,1,0,3,1,4,2,1,1,0.5714285714285714
2025.02.24startup_a,13,18,3089.0,3361.0,33.25832149565865,83.63425306394275,8.545588918705404,11,3,2,2,3,7,2,3,1,0,1,4,4,7,6,3,1,1,0,1,0,3,2,1,0,1,1,3,1,1,3,2,2,1,1,1,3,2,5,2,1,4,0.6190476190476191
2025.02.24startup_a,14,12,3366.0,3610.0,16.25894692714073,90.34843495118312,5.898291812207289,7,2,1,1,2,5,1,2,0,0,0,3,2,5,3,2,1,0,0,1,0,2,1,0,0,1,1,2,1,1,2,1,1,1,0,0,2,1,3,1,1,4,0.6666666666666666
2025.02.24startup_a,15,19,3612.0,3802.0,34.85661046654017,72.16062947366,9.212424056354932,12,3,1,2,3,7,1,4,1,0,0,5,4,8,5,5,2,1,1,1,0,3,1,0,0,2,2,5,1,2,2,1,4,2,2,0,4,4,5,3,1,4,0.7142857142857143
2025.02.24startup_a,16,14,3811.0,3995.0,33.8893501224916,72.4759118968959,9.936577328474288,9,3,1,1,1,5,1,3,1,0,0,4,3,6,4,3,1,1,0,1,0,3,1,0,0,1,2,3,0,1,2,1,3,2,1,0,3,2,4,2,1,2,0.7619047619047619
2025.02.24startup_a,17,18,3999.0,4166.0,37.352986020048306,75.3880721365011,8.642327328281247,11,3,1,2,2,6,1,4,1,0,0,5,4,7,5,4,1,1,0,1,0,3,1,0,0,1,2,3,0,1,2,2,3,2,2,0,3,2,5,2,1,4,0.8095238095238095
2025.02.24startup_a,18,20,4184.0,4765.0,14.622823968029197,95.70240493129036,4.166452613688014,14,3,1,3,2,7,1,4,2,1,0,5,5,9,7,4,1,1,1,1,0,3,1,0,0,1,2,4,0,1,2,2,2,2,1,0,4,3,6,4,2,2,0.8571428571428571
2025.02.24startup_a,19,19,4833.0,4964.0,31.14798887076608,84.46181554284001,6.16193328684461,12,3,0,2,3,7,0,3,1,2,0,5,3,8,5,3,1,1,1,2,1,4,0,0,0,1,2,2,2,2,1,1,2,1,1,0,3,3,4,2,2,1,0.9047619047619048
2025.02.24startup_a,20,10,4966.0,5012.0,46.222544333942544,69.90941904356207,9.41322684755446,6,2,0,1,3,4,0,1,0,1,0,3,1,4,3,2,0,0,0,1,1,3,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,2,2,0,2,0,0.9523809523809524
2025.02.24startup_a,21,16,5015.0,5132.0,43.497325564181494,70.8034276583938,11.314559246432363,9,3,1,2,3,6,1,2,1,2,0,4,3,5,6,2,0,1,0,3,2,3,1,0,1,1,1,2,1,2,2,1,1,0,0,1,2,3,2,1,3,0,1.0
2025.02.24startup_b,0,19,0.0,102.0,44.74824280863726,74.10531004174901,24.643542025516357,2,1,0,1,16,3,0,0,0,0,0,2,0,4,2,1,3,0,0,1,3,2,0,0,0,2,3,1,0,3,0,0,0,0,0,0,1,2,2,0,2,3,0.0
2025.02.24startup_b,1,23,105.0,331.0,31.52153874822563,87.41514562700654,9.43818382996106,12,3,0,3,5,10,0,2,0,1,0,7,2,12,5,2,1,0,0,2,1,3,0,0,0,0,2,2,2,2,1,1,3,1,1,0,4,2,8,2,2,1,0.0476190476190476
2025.02.24startup_b,2,16,344.0,544.0,32.89841391387229,90.58694079829615,5.121875298267044,11,2,0,3,2,7,0,4,1,0,0,4,5,7,6,3,0,0,0,0,0,2,0,0,0,0,2,2,1,1,2,2,4,3,2,0,3,3,4,3,1,2,0.0952380952380952
2025.02.24startup_b,3,12,554.0,698.0,41.609953363097354,81.10645388882696,8.168695637749787,8,2,0,2,2,6,0,2,1,0,0,4,3,6,3,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,2,1,1,0,2,2,4,2,1,1,0.1428571428571428
2025.02.24startup_b,4,28,706.0,947.0,41.88713951960796,76.79769353929906,9.351394111435305,18,4,1,4,4,12,1,5,2,1,0,7,6,13,8,4,2,1,0,2,1,3,1,0,0,1,3,3,1,2,3,2,4,3,2,0,5,4,7,4,2,2,0.1904761904761904
2025.02.24startup_b,5,11,967.0,1058.0,45.62543309811529,70.31780522735538,8.943475523159174,7,2,0,2,2,5,0,1,0,0,0,4,2,6,3,2,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,2,1,0,0,2,3,3,1,0,1,0.238095238095238
2025.02.24startup_b,6,11,1071.0,1217.0,40.61068631684119,89.7760359907786,4.9905734408008655,8,1,0,2,1,6,0,1,0,0,0,4,2,6,4,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,1,1,0,0,0,2,1,4,3,0,1,0.2857142857142857
2025.02.24startup_b,7,16,1233.0,1433.0,45.34377981388267,81.63914740830242,7.408144422131972,9,2,0,2,4,7,0,2,0,0,0,5,2,8,3,3,2,0,0,0,0,2,0,0,0,0,2,3,1,2,2,1,2,1,0,0,3,4,4,1,1,1,0.3333333333333333
2025.02.24startup_b,8,28,1436.0,1816.0,37.36429262452358,85.95733638594606,6.487417904196037,18,4,1,4,4,12,1,5,2,1,0,7,6,13,8,5,2,1,1,1,1,4,1,0,0,1,3,4,1,3,3,2,4,3,2,0,5,5,7,4,1,2,0.3809523809523809
2025.02.24startup_b,9,11,1823.0,1878.0,53.816990528219286,44.38202180895645,15.096451857246986,8,2,0,2,1,6,0,2,1,0,0,4,3,6,4,2,1,1,0,0,0,1,0,0,0,0,2,1,0,1,1,1,2,2,1,0,2,2,3,2,1,2,0.4285714285714285
2025.02.24startup_b,10,25,1880.0,2177.0,34.23803733705279,88.20388177209391,5.814679204032441,15,3,0,3,5,11,0,3,1,1,0,7,3,12,6,4,2,0,0,1,0,3,0,1,0,0,2,3,2,2,2,1,3,1,1,0,4,5,7,3,1,1,0.4761904761904761
2025.02.24startup_b,11,9,2189.0,2253.0,51.062813397238486,60.45533124459267,9.399233644403894,5,2,0,1,2,4,0,1,0,0,0,3,1,4,2,1,1,0,0,1,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,2,2,0,1,1,0.5238095238095238
2025.02.24startup_b,12,10,2259.0,2462.0,21.34106084029768,93.12929823936396,4.509214770261942,7,1,0,2,1,5,0,2,1,0,0,3,3,5,4,2,0,0,0,0,0,1,0,0,0,1,1,2,0,1,2,2,2,2,2,0,2,2,3,3,0,2,0.5714285714285714
2025.02.24startup_b,13,11,2468.0,2584.0,28.483480633259127,84.34754189440746,7.783220194925409,8,1,0,2,1,5,0,3,1,0,0,3,4,5,4,3,0,0,0,1,0,1,0,0,0,1,1,3,0,1,2,2,3,2,2,0,2,3,2,3,1,2,0.6190476190476191
2025.02.24startup_b,14,32,2634.0,3063.0,34.03862152902632,83.69530916299927,7.163238555191385,20,4,0,5,3,13,0,7,2,1,0,8,8,14,9,7,1,1,1,1,0,4,0,0,0,1,3,7,1,3,3,3,6,4,3,0,6,7,6,6,1,2,0.6666666666666666
2025.02.24startup_b,15,15,3068.0,3239.0,25.729553704835403,82.4457912204819,7.170164177089551,10,2,0,3,2,7,0,4,1,0,0,4,4,7,4,4,0,0,0,1,0,2,0,0,0,1,1,4,0,1,2,1,3,2,2,0,3,4,3,3,1,2,0.7142857142857143
2025.02.24startup_b,16,17,3241.0,3692.0,9.285969245648824,96.00692398163146,3.8581593985842737,12,2,0,3,2,8,0,3,1,0,0,5,4,9,5,3,0,0,0,1,0,2,0,0,0,1,1,2,0,1,1,1,3,2,2,0,3,3,4,4,1,2,0.7619047619047619
2025.02.24startup_b,17,12,3720.0,3834.0,38.52827729033539,82.85843354689264,5.3368326403722195,9,2,0,2,1,6,0,3,1,1,0,4,3,7,4,2,0,0,0,2,0,2,0,0,0,0,1,2,0,1,1,1,2,2,1,0,3,2,3,3,2,2,0.8095238095238095
2025.02.24startup_b,18,16,3857.0,4109.0,19.145424594691494,90.76362630313533,5.79279259816522,11,2,1,3,2,7,1,3,2,1,0,4,5,8,6,2,0,0,0,1,0,2,1,0,0,0,1,2,0,1,2,2,2,2,1,0,3,2,3,4,1,2,0.8571428571428571
2025.02.24startup_b,19,45,4131.0,4626.0,36.970205782676445,77.97115126307745,7.251027449847904,30,5,1,6,5,18,1,9,4,2,0,11,10,22,13,6,1,1,0,2,1,5,1,0,0,1,3,5,1,3,3,3,5,4,3,0,6,5,10,9,2,1,0.9047619047619048
2025.02.24startup_b,20,17,4650.0,4855.0,27.12880923849725,92.29978793684622,4.581879869371532,12,2,1,3,2,8,1,4,1,0,0,5,4,9,5,3,0,0,0,1,1,2,1,0,0,0,1,2,0,1,2,1,3,2,2,0,3,2,4,4,1,2,0.9523809523809524
2025.02.24startup_b,21,21,4861.0,5124.0,22.38266100648749,91.86821574981268,4.5141586868374075,13,3,0,3,4,9,0,4,1,1,0,6,4,10,6,5,2,1,0,1,1,3,0,0,0,1,2,4,2,2,2,1,2,1,1,0,4,5,5,3,1,1,1.0
2025.03.02startup_a,0,14,0.0,87.0,44.54033174604448,73.28184025187527,10.76850621704392,2,1,0,0,12,3,0,0,0,0,0,2,0,5,1,0,2,1,0,1,1,2,0,0,0,1,2,0,0,2,1,0,0,0,0,0,1,0,3,0,2,3,0.0
2025.03.02startup_a,1,25,92.0,567.0,25.113559747162697,89.72695841625394,6.121119536724023,14,4,0,3,4,12,0,3,1,2,0,6,3,10,8,4,1,0,0,3,1,3,0,0,0,0,2,3,1,2,1,1,2,1,1,0,5,3,8,3,3,1,0.0588235294117647
2025.03.02startup_a,2,10,571.0,642.0,36.71219456891027,62.58213043416585,20.030484708581763,6,2,0,1,2,5,0,2,0,0,0,4,1,5,3,2,1,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,2,2,3,2,0,1,0.1176470588235294
2025.03.02startup_a,3,10,655.0,807.0,37.55143056907922,85.19225226124391,6.748577802601419,6,1,0,1,2,4,0,2,1,0,0,3,2,4,4,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,1,1,0,3,1,3,2,1,2,0.1764705882352941
2025.03.02startup_a,4,10,824.0,893.0,44.40487740350406,74.51787413352034,9.619138642383122,5,2,0,1,2,4,0,1,0,1,0,3,1,3,3,3,1,0,0,3,1,2,0,0,0,0,1,1,3,1,0,0,1,0,0,0,2,1,2,2,3,0,0.2352941176470588
2025.03.02startup_a,5,14,916.0,1011.0,41.296641819277006,52.93724968756752,11.287248450096682,5,2,0,1,6,5,0,2,0,0,0,4,0,6,2,1,2,1,0,0,0,2,0,0,0,0,2,1,0,2,1,0,2,0,0,0,3,2,4,1,1,1,0.2941176470588235
2025.03.02startup_a,6,17,1020.0,1563.0,8.96229190062776,98.04576082511672,2.2760953846151346,13,3,1,4,1,8,2,4,2,1,0,4,6,6,10,3,0,1,0,2,0,2,1,1,0,0,1,2,0,1,3,3,1,1,1,1,6,2,4,4,2,2,0.3529411764705882
2025.03.02startup_a,7,21,1570.0,1907.0,33.72624760787628,88.7071767033609,5.416870215248575,16,3,1,4,2,6,1,5,3,2,0,4,8,6,12,6,1,0,0,2,0,3,1,0,0,0,1,5,0,1,3,2,4,2,2,0,6,3,4,6,2,2,0.4117647058823529
